Year,Datetime,Stage,Stadium,City,Home.Team.Name,Home.Team.Goals,Away.Team.Goals,Away.Team.Name,Win.conditions,Attendance,RoundID,MatchID,Home.Team.Initials,Away.Team.Initials,lat,lon
1930,13 Jul 1930 - 15:00 ,Group 1,Pocitos,Montevideo ,France,4,1,Mexico, ,4444,rsixteen,1096,FRA,MEX,-34.9051,-56.15622
1930,13 Jul 1930 - 15:00 ,Group 4,Parque Central,Montevideo ,USA,3,0,Belgium, ,18346,rsixteen,1090,USA,BEL,-34.883,-56.158
1930,14 Jul 1930 - 12:45 ,Group 2,Parque Central,Montevideo ,Yugoslavia,2,1,Brazil, ,24059,rsixteen,1093,YUG,BRA,-34.883,-56.158
1930,14 Jul 1930 - 14:50 ,Group 3,Pocitos,Montevideo ,Romania,3,1,Peru, ,2549,rsixteen,1098,ROU,PER,-34.9051,-56.15622
1930,15 Jul 1930 - 16:00 ,Group 1,Parque Central,Montevideo ,Argentina,1,0,France, ,23409,rsixteen,1085,ARG,FRA,-34.883,-56.158
1930,16 Jul 1930 - 14:45 ,Group 1,Parque Central,Montevideo ,Chile,3,0,Mexico, ,9249,rsixteen,1095,CHI,MEX,-34.883,-56.158
1930,17 Jul 1930 - 12:45 ,Group 2,Parque Central,Montevideo ,Yugoslavia,4,0,Bolivia, ,18306,rsixteen,1092,YUG,BOL,-34.883,-56.158
1930,17 Jul 1930 - 14:45 ,Group 4,Parque Central,Montevideo ,USA,3,0,Paraguay, ,18306,rsixteen,1097,USA,PAR,-34.883,-56.158
1930,18 Jul 1930 - 14:30 ,Group 3,Estadio Centenario,Montevideo ,Uruguay,1,0,Peru, ,57735,rsixteen,1099,URU,PER,-34.89468,-56.15279
1930,19 Jul 1930 - 12:50 ,Group 1,Estadio Centenario,Montevideo ,Chile,1,0,France, ,2000,rsixteen,1094,CHI,FRA,-34.89468,-56.15279
1930,19 Jul 1930 - 15:00 ,Group 1,Estadio Centenario,Montevideo ,Argentina,6,3,Mexico, ,42100,rsixteen,1086,ARG,MEX,-34.89468,-56.15279
1930,20 Jul 1930 - 13:00 ,Group 2,Estadio Centenario,Montevideo ,Brazil,4,0,Bolivia, ,25466,rsixteen,1091,BRA,BOL,-34.89468,-56.15279
1930,20 Jul 1930 - 15:00 ,Group 4,Estadio Centenario,Montevideo ,Paraguay,1,0,Belgium, ,12000,rsixteen,1089,PAR,BEL,-34.89468,-56.15279
1930,21 Jul 1930 - 14:50 ,Group 3,Estadio Centenario,Montevideo ,Uruguay,4,0,Romania, ,70022,rsixteen,1100,URU,ROU,-34.89468,-56.15279
1930,22 Jul 1930 - 14:45 ,Group 1,Estadio Centenario,Montevideo ,Argentina,3,1,Chile, ,41459,rsixteen,1084,ARG,CHI,-34.89468,-56.15279
1930,26 Jul 1930 - 14:45 ,Semi-finals,Estadio Centenario,Montevideo ,Argentina,6,1,USA, ,72886,semi,1088,ARG,USA,-34.89468,-56.15279
1930,27 Jul 1930 - 14:45 ,Semi-finals,Estadio Centenario,Montevideo ,Uruguay,6,1,Yugoslavia, ,79867,semi,1101,URU,YUG,-34.89468,-56.15279
1930,30 Jul 1930 - 14:15 ,Final,Estadio Centenario,Montevideo ,Uruguay,4,2,Argentina, ,68346,final,1087,URU,ARG,-34.89468,-56.15279
1934,27 May 1934 - 16:30 ,Preliminary round,Stadio Benito Mussolini,Turin ,Austria,3,2,France,win after extra time ,16000,rsixteen,1104,AUT,FRA,45.04175,7.65001
1934,27 May 1934 - 16:30 ,Preliminary round,Giorgio Ascarelli,Naples ,Hungary,4,2,Egypt, ,9000,rsixteen,1119,HUN,EGY,40.85972,14.29333
1934,27 May 1934 - 16:30 ,Preliminary round,San Siro,Milan ,Switzerland,3,2,Netherlands, ,33000,rsixteen,1133,SUI,NED,45.47804,9.12392
1934,27 May 1934 - 16:30 ,Preliminary round,Littorale,Bologna ,Sweden,3,2,Argentina, ,14000,rsixteen,1102,SWE,ARG,44.49231,11.309667
1934,27 May 1934 - 16:30 ,Preliminary round,Giovanni Berta,Florence ,Germany,5,2,Belgium, ,8000,rsixteen,1108,GER,BEL,43.78074,11.28256
1934,27 May 1934 - 16:30 ,Preliminary round,Luigi Ferraris,Genoa ,Spain,3,1,Brazil, ,21000,rsixteen,1111,ESP,BRA,44.41645,8.95262
1934,27 May 1934 - 16:30 ,Preliminary round,Nazionale PNF,Rome ,Italy,7,1,USA, ,25000,rsixteen,1135,ITA,USA,41.92693,12.47231
1934,27 May 1934 - 16:30 ,Preliminary round,Littorio,Trieste ,Czechoslovakia,2,1,Romania, ,9000,rsixteen,1141,TCH,ROU,45.62388,13.79416
1934,31 May 1934 - 16:30 ,Quarter-finals,Stadio Benito Mussolini,Turin ,Czechoslovakia,3,2,Switzerland, ,12000,quart,1143,TCH,SUI,45.04175,7.65001
1934,31 May 1934 - 16:30 ,Quarter-finals,San Siro,Milan ,Germany,2,1,Sweden, ,3000,quart,1129,GER,SWE,45.47804,9.12392
1934,31 May 1934 - 16:30 ,Quarter-finals,Giovanni Berta,Florence ,Italy,1,1,Spain,"",35000,quart,1122,ITA,ESP,43.78074,11.28256
1934,31 May 1934 - 16:30 ,Quarter-finals,Littorale,Bologna ,Austria,2,1,Hungary, ,23000,quart,1106,AUT,HUN,44.49231,11.309667
1934,01 Jun 1934 - 16:30 ,Quarter-finals,Giovanni Berta,Florence ,Italy,1,0,Spain, ,43000,quart,1123,ITA,ESP,43.78074,11.28256
1934,03 Jun 1934 - 16:30 ,Semi-finals,San Siro,Milan ,Italy,1,0,Austria, ,35000,semi,1107,ITA,AUT,45.47804,9.12392
1934,03 Jun 1934 - 16:30 ,Semi-finals,Nazionale PNF,Rome ,Czechoslovakia,3,1,Germany, ,15000,semi,1130,TCH,GER,41.92693,12.47231
1934,07 Jun 1934 - 18:00 ,Match for third place,Giorgio Ascarelli,Naples ,Germany,3,2,Austria, ,7000,third,1105,GER,AUT,40.85972,14.29333
1934,10 Jun 1934 - 17:30 ,Final,Nazionale PNF,Rome ,Italy,2,1,Czechoslovakia,win after extra time ,55000,final,1134,ITA,TCH,41.92693,12.47231
1938,04 Jun 1938 - 17:00 ,First round,Parc des Princes,Paris ,Switzerland,1,1,Germany, ,27152,rsixteen,1165,SUI,GER,48.84138,2.25295
1938,05 Jun 1938 - 17:00 ,First round,Velodrome Municipale,Reims ,Hungary,6,0,Dutch East Indies, ,9000,rsixteen,1173,HUN,INH,49.24698,4.02444
1938,05 Jun 1938 - 17:00 ,First round,Stade Olympique,Colombes ,France,3,1,Belgium, ,30454,rsixteen,1146,FRA,BEL,48.92924,2.24786
1938,05 Jun 1938 - 17:00 ,First round,Stade Municipal,Toulouse ,Cuba,3,3,Romania, ,7000,rsixteen,1156,CUB,ROU,43.58321,1.43411
1938,05 Jun 1938 - 17:00 ,First round,Stade Velodrome,Marseilles ,Italy,2,1,Norway,win after extra time ,19000,rsixteen,1179,ITA,NOR,43.26962,5.39612
1938,05 Jun 1938 - 17:30 ,First round,Stade de la Meinau,Strasbourg ,Brazil,6,5,Poland,win after extra time ,13452,rsixteen,1150,BRA,POL,48.55994,7.75511
1938,05 Jun 1938 - 18:30 ,First round,Cavee Verte,Le Havre ,Czechoslovakia,3,0,Netherlands,win after extra time ,11000,rsixteen,1172,TCH,NED,49.50194,0.17111
1938,09 Jun 1938 - 18:00 ,First round,Stade Municipal,Toulouse ,Cuba,2,1,Romania, ,8000,rsixteen,1157,CUB,ROU,43.58321,1.43411
1938,09 Jun 1938 - 18:00 ,First round,Parc des Princes,Paris ,Switzerland,4,2,Germany, ,20025,rsixteen,1166,SUI,GER,48.84138,2.25295
1938,12 Jun 1938 - 17:00 ,Quarter-finals,Stade du Parc Lescure,Bordeaux ,Brazil,1,1,Czechoslovakia,"",22021,quart,1152,BRA,TCH,44.82911,-0.59838
1938,12 Jun 1938 - 17:00 ,Quarter-finals,Victor Boucquey,Lille ,Hungary,2,0,Switzerland, ,15000,quart,1175,HUN,SUI,50.6375,3.03611
1938,12 Jun 1938 - 17:00 ,Quarter-finals,Fort Carree,Antibes ,Sweden,8,0,Cuba, ,7000,quart,1158,SWE,CUB,43.5912,7.12561
1938,12 Jun 1938 - 17:00 ,Quarter-finals,Stade Olympique,Colombes ,Italy,3,1,France, ,58455,quart,1164,ITA,FRA,48.92924,2.24786
1938,14 Jun 1938 - 18:00 ,Quarter-finals,Stade du Parc Lescure,Bordeaux ,Brazil,2,1,Czechoslovakia, ,18141,quart,1153,BRA,TCH,44.82911,-0.59838
1938,16 Jun 1938 - 18:00 ,Semi-finals,Parc des Princes,Paris ,Hungary,5,1,Sweden, ,20000,semi,1176,HUN,SWE,48.84138,2.25295
1938,16 Jun 1938 - 18:00 ,Semi-finals,Stade Velodrome,Marseilles ,Italy,2,1,Brazil, ,33000,semi,1149,ITA,BRA,43.26962,5.39612
1938,19 Jun 1938 - 17:00 ,Match for third place,Stade du Parc Lescure,Bordeaux ,Brazil,4,2,Sweden, ,12000,third,1151,BRA,SWE,44.82911,-0.59838
1938,19 Jun 1938 - 17:00 ,Final,Stade Olympique,Colombes ,Italy,4,2,Hungary, ,45000,final,1174,ITA,HUN,48.92924,2.24786
1950,24 Jun 1950 - 15:00 ,Group 1,Maracana-Estudio Jornalista Mario Filho,Rio De Janeiro ,Brazil,4,0,Mexico, ,81649,group,1187,BRA,MEX,-22.9122,-43.23008
1950,25 Jun 1950 - 15:00 ,Group 2,Maracana-Estudio Jornalista Mario Filho,Rio De Janeiro ,England,2,0,Chile, ,29703,group,1192,ENG,CHI,-22.9122,-43.23008
1950,25 Jun 1950 - 15:00 ,Group 2,Durival de Brito,Curitiba ,Spain,3,1,USA, ,9511,group,1208,ESP,USA,-25.43944,-49.25583
1950,25 Jun 1950 - 15:00 ,Group 3,Pacaembu,Sao Paulo ,Sweden,3,2,Italy, ,36502,group,1219,SWE,ITA,-23.54844,-46.66533
1950,25 Jun 1950 - 15:00 ,Group 1,Independencia,Belo Horizonte ,Yugoslavia,3,0,Switzerland, ,7336,group,1230,YUG,SUI,-19.90833,-43.91777
1950,28 Jun 1950 - 15:00 ,Group 1,Pacaembu,Sao Paulo ,Brazil,2,2,Switzerland, ,42032,group,1188,BRA,SUI,-23.54844,-46.66533
1950,28 Jun 1950 - 15:00 ,Group 1,Eucaliptos,Porto Alegre ,Yugoslavia,4,1,Mexico, ,11078,group,1225,YUG,MEX,-30.06166,-51.22722
1950,29 Jun 1950 - 15:00 ,Group 2,Maracana-Estudio Jornalista Mario Filho,Rio De Janeiro ,Spain,2,0,Chile, ,19790,group,1193,ESP,CHI,-22.9122,-43.23008
1950,29 Jun 1950 - 15:30 ,Group 3,Durival de Brito,Curitiba ,Sweden,2,2,Paraguay, ,7903,group,1228,SWE,PAR,-25.43944,-49.25583
1950,29 Jun 1950 - 15:00 ,Group 2,Independencia,Belo Horizonte ,USA,1,0,England, ,10151,group,1202,USA,ENG,-19.90833,-43.91777
1950,01 Jul 1950 - 15:00 ,Group 1,Maracana-Estudio Jornalista Mario Filho,Rio De Janeiro ,Brazil,2,0,Yugoslavia, ,142429,group,1191,BRA,YUG,-22.9122,-43.23008
1950,02 Jul 1950 - 15:00 ,Group 2,Maracana-Estudio Jornalista Mario Filho,Rio De Janeiro ,Spain,1,0,England, ,74462,group,1199,ESP,ENG,-22.9122,-43.23008
1950,02 Jul 1950 - 15:00 ,Group 3,Pacaembu,Sao Paulo ,Italy,2,0,Paraguay, ,25811,group,1218,ITA,PAR,-23.54844,-46.66533
1950,02 Jul 1950 - 15:00 ,Group 4,Independencia,Belo Horizonte ,Uruguay,8,0,Bolivia, ,5284,group,1185,URU,BOL,-19.90833,-43.91777
1950,02 Jul 1950 - 15:40 ,Group 1,Eucaliptos,Porto Alegre ,Switzerland,2,1,Mexico, ,3580,group,1222,SUI,MEX,-30.06166,-51.22722
1950,02 Jul 1950 - 15:00 ,Group 2,Ilha do Retiro,Recife ,Chile,5,2,USA, ,8501,group,1194,CHI,USA,-8.06302,-34.90292
1950,09 Jul 1950 - 15:00 ,Group 6,Pacaembu,Sao Paulo ,Uruguay,2,2,Spain, ,44802,rfour,1207,URU,ESP,-23.54844,-46.66533
1950,09 Jul 1950 - 15:00 ,Group 6,Maracana-Estudio Jornalista Mario Filho,Rio De Janeiro ,Brazil,7,1,Sweden, ,138886,rfour,1189,BRA,SWE,-22.9122,-43.23008
1950,13 Jul 1950 - 15:00 ,Group 6,Maracana-Estudio Jornalista Mario Filho,Rio De Janeiro ,Brazil,6,1,Spain, ,152772,rfour,1186,BRA,ESP,-22.9122,-43.23008
1950,13 Jul 1950 - 15:00 ,Group 6,Pacaembu,Sao Paulo ,Uruguay,3,2,Sweden, ,7987,rfour,1231,URU,SWE,-23.54844,-46.66533
1950,16 Jul 1950 - 15:00 ,Match for third place,Pacaembu,Sao Paulo ,Sweden,3,1,Spain, ,11227,third,1206,SWE,ESP,-23.54844,-46.66533
1950,16 Jul 1950 - 15:00 ,Final,Maracana-Estudio Jornalista Mario Filho,Rio De Janeiro ,Uruguay,2,1,Brazil, ,173850,final,1190,URU,BRA,-22.9122,-43.23008
1954,16 Jun 1954 - 18:00 ,Group 3,Wankdorf Stadium,Berne ,Uruguay,2,0,Czechoslovakia, ,20500,group,1315,URU,TCH,46.96304,7.46485
1954,16 Jun 1954 - 18:00 ,Group 3,Hardturm,Zurich ,Austria,1,0,Scotland, ,25000,group,1236,AUT,SCO,47.39305,8.50472
1954,16 Jun 1954 - 18:00 ,Group 1,Charmilles,Geneva ,Brazil,5,0,Mexico, ,13470,group,1249,BRA,MEX,46.2091,6.1182
1954,16 Jun 1954 - 18:00 ,Group 1,La Pontaise,Lausanne ,Yugoslavia,1,0,France, ,16000,group,1276,YUG,FRA,46.53337,6.62438
1954,17 Jun 1954 - 18:00 ,Group 2,Wankdorf Stadium,Berne ,Germany FR,4,1,Turkey, ,28000,group,1283,FRG,TUR,46.96304,7.46485
1954,17 Jun 1954 - 18:00 ,Group 2,Hardturm,Zurich ,Hungary,9,0,Korea Republic, ,13000,group,1294,HUN,KOR,47.39305,8.50472
1954,17 Jun 1954 - 18:10 ,Group 4,St. Jakob,Basel ,England,4,4,Belgium, ,14000,group,1240,ENG,BEL,47.54156,7.61999
1954,17 Jun 1954 - 17:50 ,Group 4,La Pontaise,Lausanne ,Switzerland,2,1,Italy, ,43000,group,1300,SUI,ITA,46.53337,6.62438
1954,19 Jun 1954 - 16:50 ,Group 3,St. Jakob,Basel ,Uruguay,7,0,Scotland, ,34000,group,1313,URU,SCO,47.54156,7.61999
1954,19 Jun 1954 - 17:00 ,Group 3,Hardturm,Zurich ,Austria,5,0,Czechoslovakia, ,26000,group,1238,AUT,TCH,47.39305,8.50472
1954,19 Jun 1954 - 17:10 ,Group 1,Charmilles,Geneva ,France,3,2,Mexico, ,19000,group,1275,FRA,MEX,46.2091,6.1182
1954,19 Jun 1954 - 17:00 ,Group 1,La Pontaise,Lausanne ,Brazil,1,1,Yugoslavia, ,24637,group,1252,BRA,YUG,46.53337,6.62438
1954,20 Jun 1954 - 16:50 ,Group 2,St. Jakob,Basel ,Hungary,8,3,Germany FR, ,56000,group,1277,HUN,FRG,47.54156,7.61999
1954,20 Jun 1954 - 17:00 ,Group 2,Charmilles,Geneva ,Turkey,7,0,Korea Republic, ,4000,group,1304,TUR,KOR,46.2091,6.1182
1954,20 Jun 1954 - 17:10 ,Group 4,Wankdorf Stadium,Berne ,England,2,0,Switzerland, ,43500,group,1263,ENG,SUI,46.96304,7.46485
1954,20 Jun 1954 - 17:00 ,Group 4,Comunale di Cornaredo,Lugano ,Italy,4,1,Belgium, ,24000,group,1243,ITA,BEL,46.02404,8.96129
1954,23 Jun 1954 - 18:00 ,Group 2,Hardturm,Zurich ,Germany FR,7,2,Turkey, ,17000,group,1284,FRG,TUR,47.39305,8.50472
1954,23 Jun 1954 - 18:00 ,Group 4,St. Jakob,Basel ,Switzerland,4,1,Italy, ,30000,group,1301,SUI,ITA,47.54156,7.61999
1954,26 Jun 1954 - 17:00 ,Quarter-finals,St. Jakob,Basel ,Uruguay,4,2,England, ,28000,quart,1264,URU,ENG,47.54156,7.61999
1954,26 Jun 1954 - 17:00 ,Quarter-finals,La Pontaise,Lausanne ,Austria,7,5,Switzerland, ,35000,quart,1237,AUT,SUI,46.53337,6.62438
1954,27 Jun 1954 - 17:00 ,Quarter-finals,Charmilles,Geneva ,Germany FR,2,0,Yugoslavia, ,17000,quart,1285,FRG,YUG,46.2091,6.1182
1954,27 Jun 1954 - 17:00 ,Quarter-finals,Wankdorf Stadium,Berne ,Hungary,4,2,Brazil, ,40000,quart,1248,HUN,BRA,46.96304,7.46485
1954,30 Jun 1954 - 18:00 ,Semi-finals,St. Jakob,Basel ,Germany FR,6,1,Austria, ,58000,semi,1233,FRG,AUT,47.54156,7.61999
1954,30 Jun 1954 - 18:00 ,Semi-finals,La Pontaise,Lausanne ,Hungary,4,2,Uruguay,win after extra time ,45000,semi,1295,HUN,URU,46.53337,6.62438
1954,03 Jul 1954 - 17:00 ,Match for third place,Hardturm,Zurich ,Austria,3,1,Uruguay, ,32000,third,1239,AUT,URU,47.39305,8.50472
1954,04 Jul 1954 - 17:00 ,Final,Wankdorf Stadium,Berne ,Germany FR,3,2,Hungary, ,62500,final,1278,FRG,HUN,46.96304,7.46485
1958,08 Jun 1958 - 14:00 ,Group 3,Rasunda Stadium,Solna ,Sweden,3,0,Mexico, ,34107,group,1415,SWE,MEX,59.37244,18.0004
1958,08 Jun 1958 - 19:00 ,Group 4,Nya Ullevi,Gothenburg ,Soviet Union,2,2,England, ,49348,group,1372,URS,ENG,57.70585,11.98734
1958,08 Jun 1958 - 19:00 ,Group 1,Malmo Stadion,Malmo,Argentina,1,3,Germany FR, ,31156,group,1323,ARG,FRG,55.58601,12.98925
1958,08 Jun 1958 - 19:00 ,Group 3,Jarnvallen,Sandviken ,Hungary,1,1,Wales, ,15343,group,1407,HUN,WAL,60.6087,16.7708
1958,08 Jun 1958 - 19:00 ,Group 2,Idrottsparken,Norrkoping,France,7,3,Paraguay, ,16518,group,1386,FRA,PAR,58.58458,16.17271
1958,08 Jun 1958 - 19:00 ,Group 2,Arosvallen,Vasteras ,Yugoslavia,1,1,Scotland, ,9591,group,1434,YUG,SCO,59.62023,16.5403
1958,08 Jun 1958 - 19:00 ,Group 4,Rimnersvallen,Udevalla ,Brazil,3,0,Austria, ,17788,group,1326,BRA,AUT,58.35709,11.94912
1958,08 Jun 1958 - 19:00 ,Group 1,Orjans Vall,Halmstad ,Northern Ireland,1,0,Czechoslovakia, ,10647,group,1421,NIR,TCH,56.68431,12.86726
1958,11 Jun 1958 - 19:00 ,Group 4,Nya Ullevi,Gothenburg ,Brazil,0,0,England, ,40895,group,1339,BRA,ENG,57.70585,11.98734
1958,11 Jun 1958 - 19:00 ,Group 3,Rasunda Stadium,Solna ,Mexico,1,1,Wales, ,15150,group,1418,MEX,WAL,59.37244,18.0004
1958,11 Jun 1958 - 19:00 ,Group 2,Idrottsparken,Norrkoping,Paraguay,3,2,Scotland, ,11665,group,1423,PAR,SCO,58.58458,16.17271
1958,11 Jun 1958 - 19:00 ,Group 2,Arosvallen,Vasteras ,Yugoslavia,3,2,France, ,12217,group,1388,YUG,FRA,59.62023,16.5403
1958,11 Jun 1958 - 19:00 ,Group 4,Ryavallen,Boras ,Soviet Union,2,0,Austria, ,21239,group,1332,URS,AUT,57.73573,12.93483
1958,11 Jun 1958 - 19:00 ,Group 1,Olympia Stadium,Helsingborg ,Germany FR,2,2,Czechoslovakia, ,25000,group,1391,FRG,TCH,56.04994,12.70668
1958,11 Jun 1958 - 19:00 ,Group 1,Orjans Vall,Halmstad ,Argentina,3,1,Northern Ireland, ,14174,group,1324,ARG,NIR,56.68431,12.86726
1958,12 Jun 1958 - 19:00 ,Group 3,Rasunda Stadium,Solna ,Sweden,2,1,Hungary, ,38850,group,1406,SWE,HUN,59.37244,18.0004
1958,15 Jun 1958 - 14:00 ,Group 3,Rasunda Stadium,Solna ,Sweden,0,0,Wales, ,30287,group,1438,SWE,WAL,59.37244,18.0004
1958,15 Jun 1958 - 19:00 ,Group 4,Nya Ullevi,Gothenburg ,Brazil,2,0,Soviet Union, ,50928,group,1344,BRA,URS,57.70585,11.98734
1958,15 Jun 1958 - 19:00 ,Group 1,Malmo Stadion,Malmo,Germany FR,2,2,Northern Ireland, ,21990,group,1389,FRG,NIR,55.58601,12.98925
1958,15 Jun 1958 - 19:00 ,Group 3,Jarnvallen,Sandviken ,Hungary,4,0,Mexico, ,13300,group,1403,HUN,MEX,60.6087,16.7708
1958,15 Jun 1958 - 19:00 ,Group 2,Tunavallen,Eskilstuna ,Paraguay,3,3,Yugoslavia, ,13103,group,1426,PAR,YUG,59.37067,16.495
1958,15 Jun 1958 - 19:00 ,Group 2,Eyravallen,Orebro ,France,2,1,Scotland, ,13554,group,1387,FRA,SCO,59.26618,15.22348
1958,15 Jun 1958 - 19:00 ,Group 4,Ryavallen,Boras ,England,2,2,Austria, ,15872,group,1327,ENG,AUT,57.73573,12.93483
1958,15 Jun 1958 - 19:00 ,Group 1,Olympia Stadium,Helsingborg ,Czechoslovakia,6,1,Argentina, ,16418,group,1325,TCH,ARG,56.04994,12.70668
1958,17 Jun 1958 - 19:00 ,Group 4,Nya Ullevi,Gothenburg ,Soviet Union,1,0,England, ,23182,group,1373,URS,ENG,57.70585,11.98734
1958,17 Jun 1958 - 19:00 ,Group 1,Malmo Stadion,Malmo,Northern Ireland,2,1,Czechoslovakia,win after extra time ,6196,group,1422,NIR,TCH,55.58601,12.98925
1958,17 Jun 1958 - 19:00 ,Group 3,Rasunda Stadium,Solna ,Wales,2,1,Hungary, ,2823,group,1408,WAL,HUN,59.37244,18.0004
1958,19 Jun 1958 - 19:00 ,Quarter-finals,Nya Ullevi,Gothenburg ,Brazil,1,0,Wales, ,25923,quart,1345,BRA,WAL,57.70585,11.98734
1958,19 Jun 1958 - 19:00 ,Quarter-finals,Malmo Stadion,Malmo,Germany FR,1,0,Yugoslavia, ,20055,quart,1392,FRG,YUG,55.58601,12.98925
1958,19 Jun 1958 - 19:00 ,Quarter-finals,Rasunda Stadium,Solna ,Sweden,2,0,Soviet Union, ,31900,quart,1437,SWE,URS,59.37244,18.0004
1958,19 Jun 1958 - 19:00 ,Quarter-finals,Idrottsparken,Norrkoping,France,4,0,Northern Ireland, ,11800,quart,1385,FRA,NIR,58.58458,16.17271
1958,24 Jun 1958 - 19:00 ,Semi-finals,Nya Ullevi,Gothenburg ,Sweden,3,1,Germany FR, ,49471,semi,1390,SWE,FRG,57.70585,11.98734
1958,24 Jun 1958 - 19:00 ,Semi-finals,Rasunda Stadium,Solna ,Brazil,5,2,France, ,27100,semi,1340,BRA,FRA,59.37244,18.0004
1958,28 Jun 1958 - 17:00 ,Match for third place,Nya Ullevi,Gothenburg ,France,6,3,Germany FR, ,32483,third,1382,FRA,FRG,57.70585,11.98734
1958,29 Jun 1958 - 15:00 ,Final,Rasunda Stadium,Solna ,Brazil,5,2,Sweden, ,49737,final,1343,BRA,SWE,59.37244,18.0004
1962,30 May 1962 - 15:00 ,Group 1,Carlos Dittborn,Arica ,Uruguay,2,1,Colombia, ,7908,group,1479,URU,COL,-18.48764,-70.29917
1962,30 May 1962 - 15:00 ,Group 3,Estadio Sausalito,Vina Del Mar ,Brazil,2,0,Mexico, ,10484,group,1461,BRA,MEX,-33.01452,-71.53522
1962,30 May 1962 - 15:00 ,Group 4,Estadio El Teniente-Codelco,Rancagua ,Argentina,1,0,Bulgaria, ,7134,group,1447,ARG,BUL,-34.1779,-70.73749
1962,30 May 1962 - 15:00 ,Group 2,Nacional,Santiago De Chile ,Chile,3,1,Switzerland, ,65006,group,1473,CHI,SUI,-33.46472,-70.61063
